variant_id	variant_class	sv_log_length	repeat_overlap	allele_frequency	is_copy_number	annotation_1	annotation_2	annotation_3
v1086	str_vntr_repeat	1.25059	1	0.01	0	-1.74198	0.79774	-1.30253
v1087	snv	-0.83601	0	0.01	0	0.25952	-0.44785	2.07149
v1088	snv	-0.83601	0	0.01	0	-0.26248	0.12144	0.46168
v1089	snv	-0.83601	1	0.01	0	-0.0998	-0.48587	-0.92225
v1090	deletion_short	0.57377	0	0.01344	1	-0.59995	0.74057	-0.86738
v1091	snv	-0.83601	0	0.01	0	0.57108	0.00975	-0.25125
v1092	inversion_bnd_complex	1.18726	0	0.01	0	0.47176	0.55021	-0.15513
v1093	snv	-0.83601	0	0.01	0	0.22906	-1.4658	1.31181
v1094	deletion_long	0.7951	0	0.01	1	0.45987	-1.41021	-0.5486
v1095	str_vntr_repeat	1.58805	1	0.0224	0	0.50959	-0.60536	1.36745
v1096	snv	-0.83601	0	0.01	0	-0.18826	0.55087	2.1078
v1097	snv	-0.83601	0	0.01	0	0.4472	1.64634	1.33755
v1098	deletion_long	1.91541	0	0.01	1	2.37916	0.33906	-0.68217
v1099	duplication_long	1.37877	0	0.01	1	1.27289	-1.59638	0.04323
v1100	snv	-0.83601	0	0.01	0	-0.46775	-1.93256	-1.54654
v1101	inversion_bnd_complex	1.70176	0	0.01	0	-1.29195	-1.98309	0.96045
v1102	snv	-0.83601	0	0.04287	0	0.30268	0.45614	-1.0623
v1103	snv	-0.83601	1	0.09861	0	0.18145	0.94126	1.52063
v1104	other_complex_sv	0.47515	0	0.01	0	0.43856	-0.03476	-1.83481
v1105	deletion_long	0.18087	0	0.01	1	0.11852	0.02454	-1.45244
v1106	snv	-0.83601	0	0.06822	0	1.80377	-0.38721	-0.79466
v1107	snv	-0.83601	0	0.01	0	0.41423	-0.18406	1.05431
v1108	snv	-0.83601	0	0.02553	0	-0.8346	0.52172	0.86196
v1109	snv	-0.83601	0	0.20417	0	1.46546	-0.2826	0.71614
v1110	duplication_short	0.67802	0	0.05047	1	0.72242	0.89001	0.46797
v1111	str_vntr_repeat	1.63324	1	0.01	0	0.93259	-1.60261	0.08491
v1112	snv	-0.83601	0	0.01	0	-0.75031	-0.58022	0.74288
v1113	snv	-0.83601	0	0.01	0	-0.88734	0.58917	-0.55839
v1114	snv	-0.83601	0	0.03652	0	-0.83797	0.79307	1.47239
v1115	other_complex_sv	0.34408	0	0.01	0	0.33837	-0.29785	-0.05266
v1116	snv	-0.83601	0	0.01	0	0.81259	0.97456	0.0965
v1117	snv	-0.83601	0	0.01	0	0.44304	-1.97303	0.9666
v1118	snv	-0.83601	0	0.01	0	-0.79987	-0.70991	-0.19622
v1119	snv	-0.83601	0	0.01	0	-0.22003	0.36105	2.01955
v1120	snv	-0.83601	0	0.10854	0	0.45167	2.32769	-0.35881
v1121	snv	-0.83601	0	0.01	0	0.71243	0.86353	0.62854
v1122	str_vntr_repeat	1.98681	1	0.03084	0	-0.54857	0.6218	-1.33477
v1123	snv	-0.83601	0	0.01	0	-0.54642	-0.85858	-1.66332
v1124	snv	-0.83601	0	0.08011	0	0.77669	0.3559	0.04787
v1125	snv	-0.83601	0	0.08531	0	0.08187	-1.51154	1.85662
v1126	other_complex_sv	1.03772	0	0.01	0	-0.08804	0.21795	0.86355
v1127	snv	-0.83601	0	0.07116	0	-0.26216	-0.01098	0.26306
v1128	snv	-0.83601	0	0.04832	0	-1.59481	-0.08388	0.77101
v1129	deletion_short	0.346	0	0.06642	1	0.25527	-0.5869	-0.52218
v1130	snv	-0.83601	0	0.08312	0	-1.11736	0.72826	0.02883
v1131	snv	-0.83601	0	0.01	0	1.11182	-0.75317	1.11745
v1132	snv	-0.83601	0	0.01	0	0.11982	0.30009	0.10887
v1133	small_indel	-0.43188	0	0.03099	0	-0.89054	1.34122	0.19304
v1134	snv	-0.83601	0	0.01	0	-0.99205	-0.15114	-0.41339
v1135	insertion_mei	1.89248	0	0.01	0	1.19923	-1.49465	1.25428
v1136	snv	-0.83601	0	0.31952	0	-0.1258	2.03355	1.18866
v1137	snv	-0.83601	0	0.17485	0	0.17436	-0.12087	1.07347
v1138	snv	-0.83601	0	0.04297	0	0.66443	-0.66613	0.2199
v1139	other_complex_sv	1.31808	0	0.01	0	-0.80356	0.2878	0.03053
v1140	snv	-0.83601	0	0.41736	0	1.82198	-0.86747	-1.13157
v1141	snv	-0.83601	0	0.04685	0	0.10052	-0.22646	-0.17264
v1142	snv	-0.83601	0	0.0632	0	-0.38491	0.53775	-0.98897
v1143	snv	-0.83601	0	0.01	0	0.9934	0.26113	-1.45873
v1144	snv	-0.83601	0	0.04594	0	-0.83376	0.98509	-0.33366
v1145	snv	-0.83601	0	0.02313	0	-0.64278	0.29294	0.5259
v1146	str_vntr_repeat	1.04501	1	0.01	0	-1.69506	1.46092	1.12453
v1147	snv	-0.83601	0	0.01	0	3.72981	1.2912	-0.24207
v1148	str_vntr_repeat	0.24841	1	0.01	0	0.72734	-1.51992	0.06834
v1149	snv	-0.83601	1	0.05166	0	0.77849	-0.32182	-0.16696
v1150	snv	-0.83601	0	0.01	0	-1.46284	0.08972	-0.70329
v1151	deletion_short	0.31709	0	0.01	1	-0.36692	1.0925	-0.03492
v1152	snv	-0.83601	1	0.01	0	1.38712	-2.02963	0.4127
v1153	snv	-0.83601	0	0.01	0	-1.40918	-0.84883	-1.90791
v1154	small_indel	-0.02776	0	0.01	0	0.13343	0.50129	-1.43969
v1155	snv	-0.83601	1	0.04616	0	1.7181	2.00643	0.60634
v1156	snv	-0.83601	0	0.02022	0	0.55721	1.94798	1.30641
v1157	duplication_long	1.92605	0	0.01	1	0.16909	-0.17123	-1.00178
v1158	snv	-0.83601	1	0.017	0	-1.87854	-1.46208	0.78486
v1159	snv	-0.83601	0	0.0347	0	-0.36481	-0.64224	-0.41735
v1160	snv	-0.83601	0	0.01	0	1.47171	1.52328	0.94773
v1161	snv	-0.83601	0	0.07428	0	1.4581	1.06375	-0.66704
v1162	small_indel	-0.43188	0	0.01735	0	-0.03485	0.42711	0.39032
v1163	snv	-0.83601	0	0.01	0	-0.15432	-0.74076	0.36396
v1164	small_indel	-0.2736	0	0.35647	0	-0.38623	-0.2126	0.82659
v1165	deletion_short	0.43002	0	0.01	1	-0.01886	0.3812	1.74592
v1166	duplication_long	0.71581	0	0.01	1	0.64631	1.16571	-0.23621
v1167	snv	-0.83601	0	0.01	0	0.97276	0.74179	-0.52791
v1168	snv	-0.83601	0	0.01	0	-0.22925	-0.28151	-0.72809
v1169	snv	-0.83601	0	0.01	0	0.56341	-0.71019	-1.32676
v1170	snv	-0.83601	0	0.01	0	-1.92456	-0.20628	0.00988
v1171	deletion_long	1.56849	0	0.01	1	-0.30047	-0.36039	-3.1105
v1172	snv	-0.83601	0	0.01023	0	-1.10325	0.59323	1.40854
v1173	snv	-0.83601	0	0.08839	0	0.99692	-0.51287	-1.03746
v1174	deletion_long	1.75075	0	0.01	1	-1.6425	1.27552	-0.00284
v1175	snv	-0.83601	0	0.20058	0	-0.48457	0.02268	0.64782
v1176	small_indel	-0.60785	0	0.12809	0	-0.42162	0.56887	-1.40195
v1177	snv	-0.83601	0	0.02931	0	1.01994	1.48629	1.67133
v1178	deletion_long	0.64707	0	0.01	1	-1.37195	0.56259	0.65893
v1179	other_complex_sv	2.01005	0	0.01	0	0.28467	-1.17042	-0.69697
v1180	insertion_mei	1.37328	0	0.01	0	0.32291	-1.52162	-1.64973
v1181	snv	-0.83601	0	0.13007	0	0.23091	0.37837	-0.2419
v1182	inversion_bnd_complex	1.54199	1	0.05794	0	1.04728	0.36218	0.6023
v1183	snv	-0.83601	0	0.30075	0	-0.11661	-0.31587	0.04918
v1184	small_indel	-0.20372	0	0.08164	0	-0.15971	0.92919	0.34449
v1185	snv	-0.83601	0	0.01	0	1.34506	-0.48554	-0.93233
v1186	duplication_long	0.69786	0	0.01	1	0.79244	-0.25372	-0.39488
v1187	snv	-0.83601	0	0.07204	0	1.49427	-1.35499	-0.07209
v1188	insertion_mei	1.47442	0	0.01	0	-1.0889	-0.58466	-1.02511
v1189	other_complex_sv	0.81749	0	0.01	0	-0.26926	-0.36231	-0.69771
v1190	snv	-0.83601	0	0.5	0	-1.66506	-0.49915	-1.53028
v1191	duplication_long	1.25776	0	0.04075	1	-0.1606	2.82621	-0.95079
v1192	snv	-0.83601	0	0.02224	0	0.00943	0.04907	0.65765
v1193	duplication_short	2.0181	0	0.01	1	-0.54461	-0.08991	-0.71954
v1194	insertion_mei	0.74416	0	0.01	0	-0.46956	1.94157	-0.40366
v1195	deletion_long	0.71616	0	0.03569	1	-0.00441	1.00127	-0.52067
v1196	snv	-0.83601	0	0.01	0	0.73083	0.15218	1.07873
v1197	deletion_long	0.91117	0	0.01	1	-0.08876	0.65454	-2.14974
v1198	snv	-0.83601	0	0.01	0	1.83729	-0.15659	-0.75181
v1199	duplication_long	0.76837	0	0.01	1	-0.88123	-0.66958	-0.73088
v1200	snv	-0.83601	0	0.26396	0	0.60553	0.29776	-0.82718
v1201	duplication_long	1.51192	0	0.01	1	-0.24551	0.14196	0.62979
v1202	duplication_short	1.14258	0	0.01	1	0.44385	0.09313	0.36365
v1203	snv	-0.83601	0	0.02977	0	-0.0112	-0.25275	-0.84195
v1204	deletion_short	0.35028	0	0.01	1	0.56156	-0.50388	0.24816
v1205	snv	-0.83601	0	0.01399	0	0.43628	1.38735	-0.0067
v1206	snv	-0.83601	0	0.01	0	-1.13283	-0.14705	-1.20507
v1207	insertion_mei	0.72774	0	0.01	0	0.00945	-0.86372	-0.97732
v1208	snv	-0.83601	0	0.01	0	-0.39262	1.70379	-1.20269
v1209	snv	-0.83601	0	0.01	0	-0.37001	-0.5616	0.41388
v1210	deletion_long	1.42267	0	0.01	1	-0.12873	-0.97671	0.49754
v1211	duplication_short	1.2677	0	0.01	1	-1.42025	0.81243	-0.19479
v1212	snv	-0.83601	0	0.01	0	0.12398	-0.4727	0.57066
v1213	snv	-0.83601	0	0.02374	0	-1.87772	0.37173	-0.6979
v1214	snv	-0.83601	0	0.01	0	-0.01317	2.88212	-0.04003
v1215	snv	-0.83601	0	0.01	0	1.42382	0.24643	0.46847
v1216	duplication_short	1.38336	0	0.01	1	-0.20828	0.29916	-0.70413
v1217	str_vntr_repeat	0.35276	1	0.01	0	-0.13492	1.40096	-0.8038
v1218	other_complex_sv	0.19197	0	0.13547	0	-0.84001	-0.39379	-0.34384
v1219	duplication_long	1.76698	0	0.02024	1	0.55439	1.22526	-0.93364
v1220	small_indel	-0.03204	1	0.01	0	0.50143	-0.22499	0.95644
v1221	snv	-0.83601	0	0.04604	0	0.41518	-0.2519	-1.32838
v1222	snv	-0.83601	0	0.02255	0	0.69143	-0.51244	2.5025
v1223	duplication_long	1.19902	0	0.01	1	1.50068	-1.93864	0.51731
v1224	snv	-0.83601	0	0.01	0	-1.32606	-0.41622	0.13995
v1225	snv	-0.83601	0	0.01	0	-0.54265	-0.1889	0.34336
v1226	duplication_short	0.70772	0	0.01035	1	1.74655	-1.49201	-0.6185
v1227	snv	-0.83601	0	0.01	0	1.08414	0.16732	-1.18714
v1228	inversion_bnd_complex	2.00725	1	0.01	0	0.49219	1.05112	-0.14976
v1229	snv	-0.83601	0	0.13061	0	0.56506	-0.29699	1.39368
v1230	deletion_short	1.7742	0	0.01	1	-1.90194	0.61734	-1.08363
v1231	snv	-0.83601	0	0.01	0	1.36268	0.32377	0.77287
v1232	other_complex_sv	0.15306	0	0.01	0	1.71433	-0.43968	0.64816
v1233	duplication_short	1.05152	0	0.01086	1	-0.41112	-0.98315	-0.37267
v1234	deletion_long	1.44575	0	0.01	1	-0.39357	0.51349	1.23075
v1235	snv	-0.83601	0	0.0143	0	1.86558	0.90807	-0.88254
v1236	str_vntr_repeat	1.66832	1	0.01	0	0.14648	-0.57057	-0.67614
v1237	insertion_mei	0.13395	0	0.01	0	0.56685	0.12631	1.4951
v1238	insertion_mei	1.30547	0	0.01	0	-0.85651	0.36669	0.06498
v1239	snv	-0.83601	0	0.01	0	0.80617	1.94487	0.3109
v1240	snv	-0.83601	0	0.01	0	0.10142	0.19294	0.04735
v1241	deletion_short	2.02143	0	0.01	1	0.62241	1.70366	0.41513
v1242	snv	-0.83601	0	0.0163	0	-2.03703	1.46948	-0.68561
v1243	snv	-0.83601	1	0.01	0	-0.96608	-0.59031	-1.3671
v1244	insertion_mei	1.3646	0	0.01	0	0.91155	-0.99767	-0.61895
v1245	snv	-0.83601	0	0.08683	0	-0.80202	-0.4822	0.24668
v1246	snv	-0.83601	0	0.01944	0	0.56343	0.00176	0.89525
v1247	inversion_bnd_complex	0.74402	0	0.01	0	2.98041	-0.91941	1.7213
v1248	duplication_short	1.245	0	0.01	1	0.28801	-0.76433	-0.60167
v1249	duplication_short	1.73608	0	0.06789	1	0.47979	0.27253	-0.25038
v1250	snv	-0.83601	0	0.01	0	0.19082	-0.02711	-0.59139
v1251	snv	-0.83601	0	0.0168	0	-0.53819	-0.55466	-1.89912
v1252	snv	-0.83601	0	0.01	0	0.77072	-1.33414	0.42644
v1253	str_vntr_repeat	0.91006	1	0.01	0	0.7203	-1.40854	2.47797
v1254	snv	-0.83601	0	0.01336	0	2.86501	0.408	-0.73973
v1255	deletion_long	0.15796	0	0.01	1	0.51902	0.07316	-0.44989
v1256	duplication_long	0.58669	0	0.01	1	-0.38175	0.24481	-0.53741
v1257	snv	-0.83601	0	0.01	0	1.75194	-0.56639	-2.43657
v1258	snv	-0.83601	0	0.01	0	-0.45661	0.90631	-1.58857
v1259	duplication_long	0.34127	0	0.01	1	-0.73954	-1.57041	-1.52352
v1260	snv	-0.83601	0	0.01	0	-1.00666	0.94497	-1.20323
v1261	snv	-0.83601	0	0.05582	0	-1.55322	1.13536	-0.56434
v1262	snv	-0.83601	0	0.08725	0	-0.35324	0.55403	0.75876
v1263	snv	-0.83601	0	0.01	0	-1.31331	0.37687	-1.24357
v1264	duplication_short	1.85971	0	0.01	1	0.24247	1.99529	0.1698
v1265	snv	-0.83601	0	0.02233	0	-1.33165	-0.23993	-0.63717
v1266	snv	-0.83601	0	0.09783	0	0.08403	1.26034	1.5802
v1267	insertion_mei	1.14516	0	0.01	0	0.72978	-2.06234	0.55589
v1268	str_vntr_repeat	1.04208	1	0.01	0	-1.24913	0.69963	0.26215
v1269	snv	-0.83601	0	0.02673	0	-1.07902	0.4381	2.19901
v1270	snv	-0.83601	0	0.14634	0	0.65064	1.21077	-1.17922
v1271	snv	-0.83601	0	0.23792	0	0.21763	-0.87023	-0.25179
v1272	snv	-0.83601	0	0.01	0	0.2967	0.70723	-0.86039
v1273	inversion_bnd_complex	1.91602	0	0.04439	0	-0.13149	-0.78714	0.42991
v1274	deletion_short	1.37238	0	0.14796	1	-0.22097	-0.89735	-0.34636
v1275	snv	-0.83601	0	0.22061	0	0.21044	0.78619	0.86452
v1276	snv	-0.83601	0	0.10174	0	-0.35002	2.15221	-0.68946
v1277	snv	-0.83601	0	0.02414	0	0.73806	0.21234	0.51679
v1278	snv	-0.83601	0	0.02428	0	-0.47924	1.77916	-0.70446
v1279	snv	-0.83601	0	0.08153	0	-0.7758	-0.47018	0.59238
v1280	deletion_long	1.77102	0	0.01	1	1.18235	0.42818	1.80941
v1281	snv	-0.83601	0	0.01	0	-0.23559	-0.97201	-1.58733
v1282	snv	-0.83601	0	0.01455	0	-1.06918	0.03122	-1.12496
v1283	deletion_long	1.74361	0	0.01	1	0.73543	1.4856	-1.16561
v1284	duplication_long	1.63708	0	0.01	1	-1.44448	-1.43875	-0.19596
v1285	snv	-0.83601	0	0.02922	0	-1.0687	0.27116	0.34944
v1286	small_indel	-0.40415	0	0.01	0	1.23157	0.56492	0.54099
v1287	inversion_bnd_complex	0.22085	0	0.01	0	0.28446	0.84178	0.01703
v1288	snv	-0.83601	0	0.01	0	-0.90057	-0.44169	-0.59568
v1289	snv	-0.83601	0	0.024	0	-0.10124	-0.61383	-0.3673
v1290	deletion_long	0.27253	1	0.10349	1	0.50718	0.71956	0.08817
v1291	inversion_bnd_complex	1.74742	0	0.0535	0	-0.95439	-2.25339	0.65473
v1292	small_indel	-0.02776	0	0.08798	0	-1.52144	0.35914	-0.48516
v1293	deletion_short	0.2072	0	0.01	1	1.30884	0.83415	0.12611
v1294	snv	-0.83601	0	0.07117	0	0.33279	-1.54026	1.01597
v1295	snv	-0.83601	0	0.01703	0	0.17856	0.95531	0.5438
v1296	snv	-0.83601	1	0.06594	0	-0.3439	-1.06136	0.16318
v1297	snv	-0.83601	0	0.06018	0	-0.74995	-0.50475	2.00313
v1298	str_vntr_repeat	1.43086	1	0.03086	0	0.65822	0.47937	0.46456
v1299	inversion_bnd_complex	1.50376	0	0.01	0	0.13656	-1.5242	0.70214
v1300	snv	-0.83601	0	0.01	0	-1.89216	-0.64216	-1.53887
v1301	insertion_mei	1.43774	0	0.02289	0	0.23746	-0.49393	-0.10517
v1302	duplication_short	0.7368	0	0.0146	1	1.10094	0.58542	0.09927
v1303	duplication_short	0.21652	1	0.04292	1	0.70638	-0.52325	0.26256
v1304	snv	-0.83601	0	0.0554	0	2.46591	0.69155	0.14664
v1305	snv	-0.83601	0	0.02693	0	-1.32919	0.41748	-0.62349
v1306	snv	-0.83601	0	0.01	0	0.74435	2.21869	-0.90799
v1307	str_vntr_repeat	1.97751	1	0.01	0	0.14888	0.5354	0.49421
v1308	snv	-0.83601	0	0.02432	0	0.2841	0.32118	1.31786
v1309	deletion_long	1.07676	0	0.02984	1	2.27531	-0.6323	-0.28104
v1310	snv	-0.83601	0	0.01	0	0.71746	0.3349	-0.61018
v1311	snv	-0.83601	0	0.01	0	0.23358	-0.27242	-0.04503
v1312	snv	-0.83601	0	0.01	0	1.12252	-0.12785	1.24712
v1313	snv	-0.83601	0	0.01	0	-0.03668	-0.58487	0.16017
v1314	snv	-0.83601	1	0.01713	0	1.21407	1.63349	0.1231
v1315	other_complex_sv	0.4061	0	0.01	0	2.06738	0.45163	0.62963
v1316	duplication_long	0.41916	0	0.01	1	-1.17445	1.41395	-1.1145
v1317	snv	-0.83601	0	0.01	0	0.36448	-0.59241	0.17383
v1318	snv	-0.83601	0	0.01	0	0.11603	-2.22334	-0.69356
v1319	deletion_long	2.00558	0	0.01	1	2.90113	0.16278	0.35933
v1320	snv	-0.83601	0	0.03561	0	0.54336	0.90321	0.05927
v1321	deletion_long	0.23007	0	0.01	1	2.07982	1.00593	-0.03306
v1322	small_indel	-0.11625	0	0.01	0	-1.18808	-0.80815	-2.46672
v1323	snv	-0.83601	0	0.06853	0	-0.91315	-0.58726	-0.95112
v1324	deletion_short	1.20333	0	0.01	1	-1.5842	0.54738	-0.32855
v1325	insertion_mei	0.809	0	0.01	0	0.25824	-0.39114	-1.84933
v1326	snv	-0.83601	0	0.04188	0	0.80695	1.8236	-0.82
v1327	snv	-0.83601	0	0.01127	0	0.22991	-0.03982	-0.04965
v1328	snv	-0.83601	0	0.04697	0	0.1043	-0.06212	-0.32355
v1329	snv	-0.83601	0	0.01	0	0.87285	0.78925	-1.69439
v1330	inversion_bnd_complex	0.15082	0	0.01	0	1.54714	-0.40468	1.1148
v1331	snv	-0.83601	0	0.01	0	0.38308	-1.07983	0.40017
v1332	snv	-0.83601	0	0.01	0	-0.07924	0.31101	0.24759
v1333	snv	-0.83601	1	0.01117	0	0.32024	1.80535	0.12106
v1334	duplication_short	0.65492	0	0.01	1	1.06558	0.52054	-0.99783
v1335	snv	-0.83601	0	0.01	0	-0.51276	0.46554	-0.5194
v1336	snv	-0.83601	0	0.01	0	-1.07883	0.25019	0.49444
v1337	other_complex_sv	0.17034	0	0.07351	0	-0.04015	1.502	-1.26673
v1338	snv	-0.83601	1	0.18979	0	-1.95711	1.93161	0.52655
v1339	snv	-0.83601	0	0.01	0	-1.73382	0.18948	-0.98527
v1340	snv	-0.83601	0	0.01	0	0.08693	-0.09116	1.31901
v1341	snv	-0.83601	0	0.01	0	-0.16277	0.30211	1.00019
v1342	snv	-0.83601	0	0.01	0	-0.70353	0.02094	0.77415
v1343	snv	-0.83601	0	0.01	0	0.97492	1.78016	0.31759
v1344	other_complex_sv	0.27281	0	0.01	0	-1.23285	0.5179	-0.00336
v1345	snv	-0.83601	0	0.07693	0	0.63719	-0.14592	0.09083
v1346	snv	-0.83601	0	0.01	0	-2.12114	-0.41115	0.33779
v1347	snv	-0.83601	0	0.02185	0	-0.03565	0.24646	1.34195
v1348	snv	-0.83601	0	0.09666	0	0.50065	-0.25801	-0.10655
v1349	inversion_bnd_complex	2.0167	0	0.01	0	-2.32264	1.46485	-1.15217
v1350	insertion_mei	1.35801	0	0.01	0	-0.17916	0.65229	0.38584
v1351	deletion_short	1.98712	0	0.01	1	1.14628	-0.46322	2.90465
v1352	snv	-0.83601	1	0.09434	0	0.35792	0.9586	0.74258
v1353	inversion_bnd_complex	0.91432	0	0.01	0	0.4778	0.19256	-0.1992
v1354	snv	-0.83601	0	0.01	0	-0.57959	-1.4092	0.51631
v1355	deletion_short	0.70376	0	0.05085	1	0.20516	-0.12922	1.19077
v1356	duplication_long	0.37241	0	0.01	1	0.79572	-0.23496	0.44412
v1357	snv	-0.83601	0	0.01	0	0.08068	2.60539	-0.41741
v1358	duplication_long	1.11305	0	0.01	1	-0.75799	-2.33997	-0.51797
v1359	snv	-0.83601	0	0.01	0	0.13962	-1.12111	-0.21368
v1360	str_vntr_repeat	1.22631	1	0.01862	0	0.03652	-1.39205	-1.77652
v1361	snv	-0.83601	0	0.01	0	-2.03637	0.93896	-1.53227
v1362	snv	-0.83601	0	0.0601	0	1.25966	0.69956	-1.48758
v1363	snv	-0.83601	0	0.07124	0	1.61144	1.02249	1.30535
v1364	insertion_mei	1.30328	0	0.01	0	-0.60782	-0.3006	1.10121
v1365	deletion_long	1.03426	0	0.01	1	-0.442	0.26591	1.54138
v1366	snv	-0.83601	0	0.01418	0	0.52289	-1.26251	-0.57894
v1367	snv	-0.83601	0	0.07443	0	-0.96811	-0.98792	-0.70124
v1368	deletion_long	0.50158	0	0.01	1	-0.80552	0.25118	-0.29729
v1369	deletion_long	1.41536	0	0.01	1	-2.02546	-0.54812	-0.69551
v1370	str_vntr_repeat	0.54351	1	0.01	0	0.03647	-0.46213	-0.35626
v1371	inversion_bnd_complex	0.99699	0	0.01	0	0.15388	-0.41906	1.24795
v1372	duplication_short	1.44816	0	0.01	1	-2.17796	1.25133	-0.23479
v1373	snv	-0.83601	0	0.01362	0	-0.32693	-1.15117	0.34372
v1374	deletion_short	1.7416	0	0.01	1	0.18392	0.35765	2.46549
v1375	snv	-0.83601	0	0.01	0	-1.03971	0.00027	-0.57487
v1376	deletion_short	1.51253	0	0.01	1	-0.57845	1.78731	1.25417
v1377	duplication_short	1.12064	0	0.01937	1	1.23948	0.60258	1.12516
v1378	other_complex_sv	1.35113	0	0.01	0	1.30386	-0.39503	-1.54933
v1379	snv	-0.83601	0	0.03016	0	1.43818	0.16895	-1.72037
v1380	snv	-0.83601	0	0.01	0	-0.01833	-0.34165	1.84488
v1381	snv	-0.83601	0	0.04239	0	0.3903	0.75069	-0.22885
v1382	snv	-0.83601	0	0.02467	0	1.16057	0.70769	0.76967
v1383	small_indel	-0.28793	0	0.01	0	-2.00592	0.66611	1.64229
v1384	snv	-0.83601	0	0.01	0	0.40483	-0.10087	-0.91493
v1385	inversion_bnd_complex	1.34126	0	0.01	0	0.34825	1.42943	0.42585
v1386	snv	-0.83601	0	0.01	0	-0.89957	-1.59109	-0.84681
v1387	inversion_bnd_complex	0.22282	0	0.01365	0	-0.10515	-0.44314	2.56435
v1388	other_complex_sv	0.17319	0	0.01	0	-1.92148	-0.10014	-0.97251
v1389	snv	-0.83601	0	0.27424	0	-0.00186	-0.06022	-0.89613
v1390	snv	-0.83601	0	0.04124	0	-1.06393	-0.60354	0.97108
v1391	snv	-0.83601	0	0.01	0	-1.13807	0.60148	-0.96486
v1392	snv	-0.83601	0	0.02159	0	1.59693	2.00736	1.24518
v1393	duplication_long	0.70441	0	0.01	1	-0.12878	0.64643	-0.03381
v1394	snv	-0.83601	0	0.15922	0	-0.08194	-0.00043	-0.03497
v1395	snv	-0.83601	0	0.06228	0	-0.29433	-0.27994	-1.86322
v1396	snv	-0.83601	0	0.054	0	-1.2676	-0.1094	-0.45832
v1397	snv	-0.83601	0	0.08271	0	0.13872	0.60449	-1.52882
v1398	duplication_short	0.65508	0	0.01446	1	-1.49598	0.73828	-0.06033
v1399	snv	-0.83601	0	0.03181	0	0.32873	0.31525	-0.41975
v1400	snv	-0.83601	0	0.25791	0	-1.7232	1.79927	0.47218
v1401	snv	-0.83601	0	0.01	0	0.53826	-0.56246	-0.05042
v1402	snv	-0.83601	0	0.01	0	-0.14466	1.13187	-0.77196
v1403	inversion_bnd_complex	0.22126	0	0.01	0	-0.19829	-2.53159	-0.32755
v1404	duplication_short	0.64508	0	0.01	1	-1.42844	0.42781	2.343
v1405	inversion_bnd_complex	1.55113	0	0.01	0	-0.8159	0.02023	-0.83537
v1406	deletion_long	2.01409	0	0.07749	1	1.05753	-0.63901	1.26641
v1407	str_vntr_repeat	1.01389	1	0.01	0	0.92562	-0.58966	1.63843
v1408	str_vntr_repeat	1.01584	1	0.0118	0	-1.99433	1.42412	-0.20391
v1409	insertion_mei	1.28101	1	0.01216	0	-1.75618	-0.49262	1.8472
v1410	duplication_short	1.16407	0	0.01	1	-0.07849	-0.617	-0.13862
v1411	snv	-0.83601	0	0.05311	0	-0.87738	0.13134	-1.34364
v1412	snv	-0.83601	0	0.01557	0	1.83483	1.13185	1.28448
v1413	deletion_long	1.56105	0	0.01	1	-1.53069	-1.54827	0.11108
v1414	deletion_short	0.59846	0	0.01	1	0.56845	0.7618	0.04821
v1415	other_complex_sv	0.40464	0	0.02076	0	-0.47505	-0.96071	1.04273
v1416	other_complex_sv	1.48602	1	0.02146	0	0.09785	0.92965	-0.07418
v1417	duplication_short	0.60722	0	0.01	1	-0.37058	-0.13222	-1.45724
v1418	snv	-0.83601	0	0.01372	0	0.09249	1.08503	0.67635
v1419	duplication_short	1.95401	0	0.01	1	-0.56905	-0.29338	-0.42335
v1420	snv	-0.83601	0	0.32403	0	1.04436	1.77487	0.86213
v1421	snv	-0.83601	0	0.01807	0	0.08615	0.67714	1.12184
v1422	deletion_long	0.21842	0	0.01	1	1.32695	-0.19488	0.13404
v1423	snv	-0.83601	0	0.04634	0	1.07254	-0.71702	0.64749
v1424	small_indel	-0.31994	0	0.01	0	0.74082	-0.0878	-0.94684
v1425	insertion_mei	0.48598	0	0.01	0	2.64074	-0.79309	0.72673
v1426	duplication_short	0.30957	0	0.01	1	0.88462	0.64826	-1.96626
v1427	snv	-0.83601	0	0.01	0	0.8434	-0.23499	0.81232
v1428	inversion_bnd_complex	0.76519	0	0.01	0	-0.24452	-1.92921	0.11779
v1429	duplication_long	0.93206	0	0.01	1	0.05603	-0.94446	-1.04604
v1430	other_complex_sv	0.62994	0	0.01	0	-1.65732	0.61532	-1.87637
v1431	snv	-0.83601	0	0.01	0	0.25089	-0.01051	-0.74884
v1432	other_complex_sv	1.42765	0	0.01	0	1.01714	1.21142	0.94735
v1433	snv	-0.83601	0	0.01	0	0.46614	-1.41549	-0.51983
v1434	insertion_mei	1.95932	0	0.01	0	-1.15725	0.33445	-0.73506
v1435	duplication_short	1.64939	0	0.12945	1	1.12628	-0.71541	1.3728
v1436	deletion_short	1.89629	0	0.01	1	0.4769	-0.35894	1.06658
v1437	snv	-0.83601	0	0.01	0	-1.53557	0.89959	-0.92472
v1438	snv	-0.83601	0	0.01308	0	0.192	-0.49401	2.30187
v1439	small_indel	-0.10986	0	0.01	0	-0.51304	-1.7853	-1.72303
